pair,actual_x,actual_y,predicted_x,predicted_y,error,success,raw_score,edge_score,gradient_score,projection_score,combined_score,confidence,scale,angle,second_score,score_margin,uniqueness,candidate_count,recovery_used,consensus_support,consensus_score,ambiguous,weak_match,failure_class
pair_872,495,341,496,341,1.0,1,0.747242,0.429903,0.143918,0.967381,0.607137,0.607137,1.06,2.0,0.472153,0.134984,0.222329,20,0,0,0.607137,0,0,SUCCESS
pair_873,525,194,526,194,1.0,1,0.701734,0.503267,0.14703,0.911258,0.593005,0.593005,1.04,0.0,0.477549,0.115456,0.194696,20,0,0,0.593005,0,0,SUCCESS
pair_874,287,346,287,346,0.0,1,0.803318,0.638867,0.15954,0.968761,0.674761,0.674761,0.98,-2.0,0.507686,0.167075,0.247607,20,0,0,0.674761,0,0,SUCCESS
pair_875,318,143,319,143,1.0,1,0.721312,0.443379,0.141262,0.962469,0.597947,0.597947,1.04,2.0,0.483284,0.114663,0.191761,20,0,0,0.597947,0,0,SUCCESS
pair_876,252,28,252,28,0.0,1,0.796007,0.636892,0.166775,0.934693,0.666075,0.666075,1.04,-1.0,0.554244,0.111831,0.167896,20,0,0,0.666075,0,0,SUCCESS
pair_877,129,138,129,139,1.0,1,0.767313,0.524825,0.147536,0.957286,0.632855,0.632855,0.96,1.0,0.512765,0.12009,0.189759,20,0,0,0.632855,0,0,SUCCESS
pair_878,851,442,851,442,0.0,1,0.783203,0.550792,0.145698,0.915188,0.635617,0.585522,0.945,-0.5,0.420038,0.165483,0.282625,20,1,8,0.597522,0,1,SUCCESS
pair_879,478,368,478,368,0.0,1,0.756396,0.644601,0.160966,0.940787,0.651829,0.607248,0.965,-1.5,0.447706,0.159543,0.26273,20,1,8,0.619248,0,1,SUCCESS
pair_880,800,311,800,312,1.0,1,0.6706,0.4695,0.147716,0.959159,0.583515,0.583515,0.94,2.0,0.497012,0.086503,0.148245,20,0,0,0.583515,0,0,SUCCESS
pair_881,151,57,152,57,1.0,1,0.766407,0.534452,0.142219,0.965335,0.634964,0.634964,0.94,1.0,0.531131,0.103833,0.163525,20,0,0,0.634964,0,0,SUCCESS
pair_882,575,461,575,461,0.0,1,0.704199,0.526821,0.152765,0.925945,0.602786,0.602786,1.08,1.0,0.433145,0.16964,0.281427,20,0,0,0.602786,0,0,SUCCESS
pair_883,630,793,630,794,1.0,1,0.787358,0.468003,0.142172,0.953073,0.627593,0.627593,1.04,1.0,0.484537,0.143056,0.227944,20,0,0,0.627593,0,0,SUCCESS
pair_884,66,361,66,361,0.0,1,0.741025,0.605773,0.165734,0.928396,0.636391,0.591495,1.035,1.0,0.415314,0.176181,0.297857,20,1,8,0.603495,0,1,SUCCESS
pair_885,700,727,701,727,1.0,1,0.709613,0.470494,0.145989,0.956386,0.598419,0.598419,0.92,2.0,0.50446,0.093958,0.157011,20,0,0,0.598419,0,0,SUCCESS
pair_886,464,240,464,241,1.0,1,0.756836,0.500895,0.157402,0.957557,0.625905,0.625905,1.0,-1.0,0.535982,0.089923,0.143669,20,0,0,0.625905,0,0,SUCCESS
pair_887,681,844,681,844,0.0,1,0.831148,0.637162,0.152169,0.966012,0.683528,0.683528,1.02,-2.0,0.488897,0.194631,0.284745,20,0,0,0.683528,0,0,SUCCESS
pair_888,236,881,236,881,0.0,1,0.693374,0.525091,0.153616,0.934512,0.599993,0.599993,0.98,-1.0,0.44393,0.156064,0.260109,20,0,0,0.599993,0,0,SUCCESS
pair_889,395,874,395,874,0.0,1,0.74132,0.619159,0.160908,0.921042,0.63675,0.592635,1.035,-1.5,0.469626,0.123009,0.207563,20,1,8,0.604635,0,1,SUCCESS
pair_890,787,64,787,64,0.0,1,0.703693,0.531577,0.154788,0.942698,0.60729,0.60729,0.98,-2.0,0.451263,0.156027,0.256923,20,0,0,0.60729,0,0,SUCCESS
pair_891,541,147,542,147,1.0,1,0.670273,0.489064,0.145383,0.93791,0.58258,0.58258,0.96,1.0,0.472406,0.110174,0.189114,20,0,0,0.58258,0,0,SUCCESS
pair_892,431,371,432,371,1.0,1,0.725143,0.524976,0.149936,0.929081,0.610856,0.610856,0.98,0.0,0.496762,0.114094,0.186778,20,0,0,0.610856,0,0,SUCCESS
pair_893,374,734,374,735,1.0,1,0.673789,0.475863,0.147685,0.940096,0.582244,0.582244,1.0,-1.0,0.454542,0.127703,0.219328,20,0,0,0.582244,0,0,SUCCESS
pair_894,425,728,425,728,0.0,1,0.767013,0.635269,0.159441,0.934298,0.652607,0.652607,1.0,-1.0,0.474293,0.178314,0.273233,20,0,0,0.652607,0,0,SUCCESS
pair_895,551,332,551,332,0.0,1,0.860268,0.736086,0.183656,0.937982,0.715652,0.715652,1.02,0.0,0.557014,0.158638,0.221669,20,0,0,0.715652,0,0,SUCCESS
pair_896,766,121,767,122,1.4142,1,0.679975,0.468244,0.148288,0.944723,0.584241,0.584241,1.04,2.0,0.463049,0.121192,0.207435,20,0,0,0.584241,0,0,SUCCESS
pair_897,34,173,34,174,1.0,1,0.692751,0.483657,0.151723,0.917104,0.587597,0.587597,0.94,0.0,0.480455,0.107143,0.18234,20,0,0,0.587597,0,0,SUCCESS
pair_898,530,352,530,352,0.0,1,0.755161,0.615284,0.163673,0.924362,0.642728,0.5977,1.045,-0.5,0.438236,0.159464,0.266797,20,1,8,0.6097,0,1,SUCCESS
pair_899,479,776,479,776,0.0,1,0.747192,0.551074,0.156695,0.92585,0.625601,0.625601,1.04,-1.0,0.490424,0.135177,0.216076,20,0,0,0.625601,0,0,SUCCESS
pair_900,534,443,534,443,0.0,1,0.778653,0.693185,0.16537,0.946395,0.672451,0.672451,0.92,-2.0,0.476594,0.195858,0.291259,20,0,0,0.672451,0,0,SUCCESS
pair_901,458,664,458,664,0.0,1,0.784844,0.586618,0.146802,0.933559,0.647334,0.598084,1.015,0.5,0.444856,0.153229,0.256199,20,1,8,0.610084,0,1,SUCCESS
pair_902,227,783,227,783,0.0,1,0.799085,0.561502,0.154061,0.933142,0.649375,0.649375,1.08,1.0,0.490208,0.159167,0.245108,20,0,0,0.649375,0,0,SUCCESS
pair_903,32,708,33,709,1.4142,1,0.685791,0.474869,0.144764,0.968218,0.591887,0.591887,0.98,2.0,0.491792,0.100094,0.169111,20,0,0,0.591887,0,0,SUCCESS
pair_904,543,535,543,535,0.0,1,0.822725,0.691309,0.171659,0.965634,0.694811,0.694811,0.94,1.0,0.492073,0.202738,0.291789,20,0,0,0.694811,0,0,SUCCESS
pair_905,854,60,854,60,0.0,1,0.800388,0.651036,0.174329,0.945586,0.674345,0.628315,1.005,-1.0,0.431242,0.197073,0.313653,20,1,8,0.640315,0,1,SUCCESS
pair_906,68,493,69,494,1.4142,1,0.596246,0.440803,0.153502,0.90597,0.538554,0.493158,1.055,-1.0,0.445011,0.048147,0.097629,20,1,8,0.505158,0,1,SUCCESS
pair_907,870,818,870,818,0.0,1,0.840728,0.674732,0.169025,0.925111,0.690065,0.643961,0.945,0.0,0.478155,0.165806,0.257478,20,1,8,0.655961,0,1,SUCCESS
pair_908,550,225,549,224,1.4142,1,0.734078,0.401359,0.144791,0.923835,0.587629,0.587629,1.02,1.0,0.470754,0.116875,0.198892,20,0,0,0.587629,0,0,SUCCESS
pair_909,161,701,161,701,0.0,1,0.821006,0.663904,0.160152,0.957032,0.68462,0.636921,0.985,-0.5,0.451912,0.185009,0.290473,20,1,8,0.648921,0,1,SUCCESS
pair_910,765,283,765,283,0.0,1,0.779752,0.695422,0.170947,0.941651,0.673505,0.673505,1.06,1.0,0.466339,0.207166,0.307593,20,0,0,0.673505,0,0,SUCCESS
pair_911,238,194,238,194,0.0,1,0.78943,0.597515,0.152191,0.927038,0.651121,0.651121,1.0,1.0,0.534477,0.116643,0.179142,20,0,0,0.651121,0,0,SUCCESS
pair_912,55,673,55,673,0.0,1,0.797543,0.696636,0.167713,0.932278,0.678343,0.678343,1.06,-1.0,0.482446,0.195897,0.288787,20,0,0,0.678343,0,0,SUCCESS
pair_913,82,571,82,571,0.0,1,0.800819,0.480139,0.147911,0.934731,0.632884,0.632884,1.04,1.0,0.485048,0.147836,0.233591,20,0,0,0.632884,0,0,SUCCESS
pair_914,552,761,552,761,0.0,1,0.758778,0.673572,0.165795,0.931109,0.657606,0.61508,0.985,-1.5,0.470578,0.144503,0.234933,20,1,8,0.62708,0,1,SUCCESS
pair_915,659,526,659,527,1.0,1,0.706809,0.470631,0.142356,0.95093,0.595507,0.595507,0.98,1.0,0.514598,0.080909,0.135865,20,0,0,0.595507,0,0,SUCCESS
pair_916,809,107,809,107,0.0,1,0.849639,0.684024,0.181162,0.94179,0.701251,0.654939,1.015,0.0,0.494839,0.1601,0.24445,20,1,8,0.666939,0,1,SUCCESS
pair_917,195,103,195,103,0.0,1,0.713559,0.49638,0.143252,0.937165,0.600783,0.600783,0.92,-1.0,0.436731,0.164052,0.273064,20,0,0,0.600783,0,0,SUCCESS
pair_918,590,15,590,16,1.0,1,0.736205,0.475256,0.146228,0.971503,0.61308,0.61308,0.94,-2.0,0.467827,0.145253,0.236924,20,0,0,0.61308,0,0,SUCCESS
pair_919,22,628,22,629,1.0,1,0.677541,0.469972,0.144072,0.927213,0.579268,0.529732,1.065,-0.5,0.469107,0.060625,0.114444,20,1,8,0.541732,0,1,SUCCESS
pair_920,590,470,590,470,0.0,1,0.78554,0.6326,0.166841,0.957494,0.665603,0.618423,0.995,-1.0,0.430558,0.187866,0.303782,20,1,8,0.630423,0,1,SUCCESS
pair_921,428,732,428,732,0.0,1,0.708597,0.484744,0.146146,0.950216,0.59966,0.59966,0.92,-2.0,0.496173,0.103487,0.172577,20,0,0,0.59966,0,0,SUCCESS
pair_922,764,653,764,653,0.0,1,0.79139,0.601178,0.149897,0.922048,0.651181,0.651181,1.02,0.0,0.502703,0.148478,0.228013,20,0,0,0.651181,0,0,SUCCESS
pair_923,564,297,564,297,0.0,1,0.80973,0.612823,0.162532,0.949247,0.668813,0.668813,1.02,1.0,0.491903,0.176909,0.264512,20,0,0,0.668813,0,0,SUCCESS
pair_924,269,337,269,337,0.0,1,0.797904,0.643724,0.16288,0.956348,0.671752,0.62437,0.995,1.5,0.432263,0.192107,0.307682,20,1,8,0.63637,0,1,SUCCESS
pair_925,215,570,215,571,1.0,1,0.739657,0.496392,0.148665,0.958434,0.616561,0.616561,0.96,-1.0,0.49513,0.121431,0.196949,20,0,0,0.616561,0,0,SUCCESS
pair_926,194,628,194,628,0.0,1,0.798445,0.643729,0.168651,0.932753,0.668405,0.668405,1.04,0.0,0.599408,0.068997,0.103226,20,0,0,0.668405,0,0,SUCCESS
pair_927,852,373,852,373,0.0,1,0.731407,0.380477,0.138931,0.968721,0.590189,0.590189,1.02,-2.0,0.491715,0.098474,0.166852,20,0,0,0.590189,0,0,SUCCESS
pair_928,161,95,161,95,0.0,1,0.750806,0.585285,0.162329,0.92901,0.635647,0.635647,1.04,1.0,0.458519,0.177128,0.278658,20,0,0,0.635647,0,0,SUCCESS
pair_929,567,149,567,149,0.0,1,0.780009,0.618739,0.157475,0.928423,0.652931,0.652931,1.02,0.0,0.478482,0.174449,0.267178,20,0,0,0.652931,0,0,SUCCESS
pair_930,236,158,236,158,0.0,1,0.749247,0.560736,0.15237,0.93328,0.628976,0.628976,1.02,-1.0,0.467167,0.161809,0.257258,20,0,0,0.628976,0,0,SUCCESS
pair_931,148,540,148,540,0.0,1,0.765901,0.503505,0.139907,0.915006,0.618044,0.618044,1.06,0.0,0.458533,0.159511,0.258091,20,0,0,0.618044,0,0,SUCCESS
pair_932,599,863,600,864,1.4142,1,0.673905,0.507264,0.150312,0.934223,0.587922,0.587922,1.0,1.0,0.449782,0.13814,0.234963,20,0,0,0.587922,0,0,SUCCESS
pair_933,596,135,596,135,0.0,1,0.806812,0.623471,0.155988,0.960031,0.670623,0.670623,0.98,-1.0,0.48464,0.185982,0.277328,20,0,0,0.670623,0,0,SUCCESS
pair_934,463,49,463,49,0.0,1,0.836567,0.595487,0.144946,0.96944,0.676601,0.623323,1.025,-1.5,0.601719,0.021603,0.034659,20,1,8,0.635323,1,0,SUCCESS
pair_935,188,27,188,26,1.0,1,0.722324,0.525581,0.155498,0.95916,0.616977,0.616977,1.04,-2.0,0.490736,0.126241,0.204612,20,0,0,0.616977,0,0,SUCCESS
pair_936,381,700,381,700,0.0,1,0.78654,0.724718,0.1674,0.922063,0.677452,0.677452,0.98,0.0,0.485539,0.191913,0.283287,20,0,0,0.677452,0,0,SUCCESS
pair_937,85,17,85,17,0.0,1,0.785244,0.534327,0.148172,0.934203,0.637438,0.585591,1.005,-0.5,0.428286,0.157305,0.268626,20,1,8,0.597591,0,1,SUCCESS
pair_938,262,369,262,369,0.0,1,0.745579,0.542177,0.154191,0.946128,0.626731,0.626731,1.06,1.0,0.484465,0.142266,0.226997,20,0,0,0.626731,0,0,SUCCESS
pair_939,421,457,422,458,1.4142,1,0.728318,0.390754,0.135241,0.968617,0.59025,0.59025,0.98,-2.0,0.477353,0.112897,0.191269,20,0,0,0.59025,0,0,SUCCESS
pair_940,647,126,648,127,1.4142,1,0.697413,0.444059,0.148569,0.940793,0.585649,0.585649,0.98,-1.0,0.475029,0.110621,0.188886,20,0,0,0.585649,0,0,SUCCESS
pair_941,223,433,224,434,1.4142,1,0.754021,0.411649,0.136382,0.945351,0.600285,0.600285,1.04,-1.0,0.480233,0.120052,0.199992,20,0,0,0.600285,0,0,SUCCESS
pair_942,14,720,14,720,0.0,1,0.732713,0.641481,0.160614,0.902171,0.633938,0.633938,0.98,1.0,0.497191,0.136747,0.215711,20,0,0,0.633938,0,0,SUCCESS
pair_943,555,375,554,374,1.4142,1,0.725678,0.386811,0.140261,0.922129,0.580111,0.580111,1.02,-1.0,0.445424,0.134688,0.232176,20,0,0,0.580111,0,0,SUCCESS
pair_944,713,357,712,357,1.0,1,0.714998,0.462984,0.148832,0.966484,0.601659,0.601659,0.94,2.0,0.505586,0.096073,0.15968,20,0,0,0.601659,0,0,SUCCESS
pair_945,733,839,733,839,0.0,1,0.750935,0.626438,0.165576,0.939372,0.646651,0.601737,1.055,1.5,0.42666,0.175077,0.290952,20,1,8,0.613737,0,1,SUCCESS
pair_946,5,99,5,99,0.0,1,0.741475,0.590648,0.158958,0.938733,0.634258,0.634258,0.98,1.0,0.463457,0.170801,0.269292,20,0,0,0.634258,0,0,SUCCESS
pair_947,810,289,810,289,0.0,1,0.801163,0.649961,0.170798,0.928437,0.670305,0.670305,1.02,0.0,0.492828,0.177477,0.26477,20,0,0,0.670305,0,0,SUCCESS
pair_948,512,66,512,66,0.0,1,0.879714,0.753124,0.175146,0.971427,0.731825,0.731825,1.02,2.0,0.535049,0.196775,0.268883,20,0,0,0.731825,0,0,SUCCESS
pair_949,159,240,159,240,0.0,1,0.869736,0.730802,0.169858,0.9501,0.718046,0.718046,1.04,0.0,0.526966,0.191081,0.266112,20,0,0,0.718046,0,0,SUCCESS
pair_950,725,204,725,205,1.0,1,0.785402,0.41607,0.140861,0.982029,0.621953,0.621953,0.98,2.0,0.502517,0.119436,0.192034,20,0,0,0.621953,0,0,SUCCESS
pair_951,779,164,779,164,0.0,1,0.720314,0.522912,0.145393,0.917813,0.605349,0.556858,1.015,-1.0,0.433988,0.12287,0.220649,20,1,8,0.568858,0,1,SUCCESS
pair_952,683,765,869,880,218.6801,0,0.771434,0.635724,0.163643,0.967533,0.661954,0.614974,1.095,0.0,0.603695,0.011279,0.01834,20,1,8,0.626974,1,0,LARGE_WRONG_LOCATION|AMBIGUOUS|RECOVERY_USED
pair_953,81,730,81,730,0.0,1,0.850239,0.757545,0.174304,0.964084,0.719282,0.719282,1.0,2.0,0.525138,0.194144,0.269913,20,0,0,0.719282,0,0,SUCCESS
pair_954,219,207,220,208,1.4142,1,0.748771,0.427961,0.141133,0.911983,0.595724,0.541141,1.055,0.5,0.422102,0.119038,0.219977,20,1,8,0.553141,0,1,SUCCESS
pair_955,662,394,662,394,0.0,1,0.810844,0.586005,0.147835,0.971499,0.665405,0.665405,0.98,-2.0,0.532677,0.132729,0.19947,20,0,0,0.665405,0,0,SUCCESS
pair_956,171,215,171,215,0.0,1,0.829742,0.684031,0.168514,0.943763,0.691158,0.691158,0.98,0.0,0.506537,0.184621,0.267119,20,0,0,0.691158,0,0,SUCCESS
pair_957,28,451,28,451,0.0,1,0.764597,0.644626,0.167181,0.940121,0.656224,0.656224,0.98,2.0,0.600843,0.055381,0.084394,20,0,0,0.656224,0,0,SUCCESS
pair_958,235,11,235,11,0.0,1,0.788088,0.5708,0.15181,0.94735,0.649227,0.649227,0.98,0.0,0.496383,0.152844,0.235425,20,0,0,0.649227,0,0,SUCCESS
pair_959,47,621,47,621,0.0,1,0.750986,0.526211,0.142478,0.916495,0.617431,0.567492,1.005,0.5,0.402398,0.165094,0.290919,20,1,8,0.579492,0,1,SUCCESS
pair_960,451,117,451,118,1.0,1,0.724965,0.410803,0.139862,0.968085,0.593736,0.593736,0.92,-2.0,0.48502,0.108716,0.183104,20,0,0,0.593736,0,0,SUCCESS
pair_961,771,379,771,379,0.0,1,0.861622,0.587334,0.149211,0.976399,0.687238,0.687238,1.06,-2.0,0.497136,0.190102,0.276617,20,0,0,0.687238,0,0,SUCCESS
pair_962,566,211,566,211,0.0,1,0.786175,0.629882,0.164188,0.9505,0.663384,0.663384,0.98,1.0,0.502639,0.160745,0.242311,20,0,0,0.663384,0,0,SUCCESS
pair_963,15,469,15,469,0.0,1,0.779519,0.610143,0.157938,0.963489,0.658122,0.658122,0.96,2.0,0.490282,0.16784,0.255028,20,0,0,0.658122,0,0,SUCCESS
pair_964,49,98,49,98,0.0,1,0.742323,0.577709,0.164903,0.921583,0.629768,0.583704,1.015,-0.5,0.42315,0.160554,0.27506,20,1,8,0.595704,0,1,SUCCESS
pair_965,373,645,373,645,0.0,1,0.851986,0.631321,0.161304,0.975117,0.694343,0.694343,0.98,-1.0,0.545757,0.148586,0.213995,20,0,0,0.694343,0,0,SUCCESS
pair_966,869,251,869,251,0.0,1,0.732796,0.576072,0.159293,0.94112,0.628415,0.628415,0.98,2.0,0.474056,0.15436,0.245633,20,0,0,0.628415,0,0,SUCCESS
pair_967,45,827,45,827,0.0,1,0.765598,0.653507,0.163853,0.935687,0.656848,0.656848,0.96,-1.0,0.509595,0.147253,0.224182,20,0,0,0.656848,0,0,SUCCESS
pair_968,375,521,376,521,1.0,1,0.723045,0.483282,0.145109,0.957091,0.606314,0.606314,1.02,1.0,0.47562,0.130694,0.215555,20,0,0,0.606314,0,0,SUCCESS
pair_969,612,760,612,760,0.0,1,0.818394,0.655465,0.16741,0.951264,0.682185,0.682185,1.02,1.0,0.475494,0.206692,0.302985,20,0,0,0.682185,0,0,SUCCESS
pair_970,724,326,724,326,0.0,1,0.829178,0.592505,0.162263,0.960725,0.67477,0.67477,1.06,0.0,0.517984,0.156786,0.232354,20,0,0,0.67477,0,0,SUCCESS
pair_971,388,147,389,147,1.0,1,0.684057,0.469996,0.144815,0.952591,0.587103,0.587103,1.04,-2.0,0.483432,0.103671,0.176581,20,0,0,0.587103,0,0,SUCCESS
pair_972,444,263,444,263,0.0,1,0.792581,0.611741,0.1531,0.959255,0.661852,0.661852,1.02,-1.0,0.472684,0.189168,0.285816,20,0,0,0.661852,0,0,SUCCESS
pair_973,773,464,773,464,0.0,1,0.742186,0.416637,0.134945,0.978564,0.602904,0.602904,1.02,-2.0,0.494718,0.108186,0.179442,20,0,0,0.602904,0,0,SUCCESS
pair_974,513,876,513,876,0.0,1,0.75837,0.617008,0.164733,0.936894,0.647075,0.601399,0.945,-0.5,0.419363,0.182036,0.302688,20,1,8,0.613399,0,1,SUCCESS
pair_975,504,668,504,668,0.0,1,0.840253,0.578909,0.155365,0.974897,0.677935,0.677935,0.94,-2.0,0.53728,0.140656,0.207477,20,0,0,0.677935,0,0,SUCCESS
pair_976,451,562,451,562,0.0,1,0.825996,0.661383,0.165798,0.958134,0.687462,0.687462,0.92,1.0,0.499921,0.187541,0.272802,20,0,0,0.687462,0,0,SUCCESS
pair_977,519,433,519,433,0.0,1,0.784136,0.634829,0.169341,0.936549,0.661798,0.661798,0.92,1.0,0.505424,0.156374,0.236287,20,0,0,0.661798,0,0,SUCCESS
pair_978,561,816,561,816,0.0,1,0.811503,0.666306,0.163586,0.959858,0.682551,0.635478,0.915,-1.5,0.453048,0.18243,0.287075,20,1,8,0.647478,0,1,SUCCESS
pair_979,378,292,378,292,0.0,1,0.838248,0.595136,0.154124,0.943888,0.673929,0.622285,1.005,0.5,0.464971,0.157314,0.2528,20,1,8,0.634285,0,1,SUCCESS
pair_980,641,177,641,176,1.0,1,0.723559,0.423141,0.139998,0.909003,0.583852,0.583852,1.04,0.0,0.475319,0.108533,0.185892,20,0,0,0.583852,0,0,SUCCESS
pair_981,764,100,764,100,0.0,1,0.811435,0.619604,0.158924,0.981951,0.67667,0.625927,1.045,-2.0,0.624959,0.000968,0.001546,20,1,8,0.637927,1,0,SUCCESS
pair_982,228,242,228,242,0.0,1,0.786996,0.48182,0.141255,0.954074,0.630228,0.574329,0.945,1.0,0.557281,0.017048,0.029683,20,1,8,0.586329,1,0,SUCCESS
pair_983,96,420,96,420,0.0,1,0.739232,0.501369,0.141487,0.94931,0.614126,0.614126,1.02,-2.0,0.482576,0.13155,0.214207,20,0,0,0.614126,0,0,SUCCESS
pair_984,237,772,237,772,0.0,1,0.814413,0.710571,0.172936,0.955204,0.693507,0.649202,0.945,-1.5,0.611044,0.038158,0.058777,20,1,8,0.661202,1,0,SUCCESS
pair_985,544,283,543,283,1.0,1,0.702268,0.491529,0.149653,0.938574,0.596858,0.596858,1.04,-1.0,0.475076,0.121782,0.204038,20,0,0,0.596858,0,0,SUCCESS
pair_986,545,55,545,55,0.0,1,0.825437,0.637149,0.158443,0.956368,0.680567,0.680567,0.98,1.0,0.469019,0.211548,0.310841,20,0,0,0.680567,0,0,SUCCESS
pair_987,86,361,86,361,0.0,1,0.780475,0.626114,0.159183,0.909407,0.651131,0.651131,0.94,0.0,0.485098,0.166033,0.254992,20,0,0,0.651131,0,0,SUCCESS
pair_988,778,550,778,550,0.0,1,0.764732,0.600661,0.156319,0.945763,0.646442,0.598766,0.965,-1.5,0.425931,0.172835,0.288651,20,1,8,0.610766,0,1,SUCCESS
pair_989,850,16,850,16,0.0,1,0.781438,0.639316,0.167883,0.95378,0.664771,0.61837,0.995,1.5,0.444343,0.174027,0.281428,20,1,8,0.63037,0,1,SUCCESS
pair_990,344,440,345,441,1.4142,1,0.687685,0.463596,0.150616,0.958128,0.589542,0.589542,0.94,2.0,0.472971,0.116571,0.197732,20,0,0,0.589542,0,0,SUCCESS
pair_991,589,747,590,747,1.0,1,0.716045,0.471968,0.144697,0.951037,0.599959,0.599959,1.04,1.0,0.489614,0.110345,0.18392,20,0,0,0.599959,0,0,SUCCESS
pair_992,650,29,649,28,1.4142,1,0.759119,0.433731,0.139315,0.959238,0.610104,0.610104,1.06,-1.0,0.478648,0.131456,0.215465,20,0,0,0.610104,0,0,SUCCESS
pair_993,834,313,834,312,1.0,1,0.726598,0.441744,0.138649,0.943859,0.59549,0.59549,1.06,-1.0,0.500564,0.094926,0.159407,20,0,0,0.59549,0,0,SUCCESS
pair_994,362,214,362,213,1.0,1,0.717174,0.426087,0.139004,0.948032,0.589494,0.589494,1.06,1.0,0.458261,0.131233,0.222619,20,0,0,0.589494,0,0,SUCCESS
pair_995,611,556,612,556,1.0,1,0.628246,0.47195,0.155014,0.926057,0.561902,0.515535,0.925,1.5,0.436878,0.078658,0.152575,20,1,8,0.527535,0,1,SUCCESS
pair_996,669,850,669,850,0.0,1,0.804978,0.626907,0.162468,0.962012,0.672269,0.672269,0.96,-2.0,0.512088,0.160181,0.238269,20,0,0,0.672269,0,0,SUCCESS
pair_997,277,779,277,780,1.0,1,0.756716,0.428779,0.141955,0.946987,0.606231,0.606231,1.04,1.0,0.472495,0.133736,0.220602,20,0,0,0.606231,0,0,SUCCESS
pair_998,342,686,342,686,0.0,1,0.774663,0.632627,0.160148,0.912884,0.650997,0.606258,0.965,0.0,0.443328,0.16293,0.268747,20,1,8,0.618258,0,1,SUCCESS
pair_999,371,421,371,421,0.0,1,0.77114,0.532542,0.140573,0.928327,0.628744,0.577427,0.995,0.5,0.476588,0.100838,0.174634,20,1,8,0.589427,0,1,SUCCESS
